wID	w1cs	lemma	PoS
100657	four-stroke	four-stroke	jj_nn1
100658	picket	picket	vvi
100664	crib	crib	nn1_vv0
100680	whoo	whoo	nn1
100681	$92	$92	m$
100688	compunction	compunction	nn1
100698	distributed	distribute	vvn_jj@_vvd@
100703	Dixie	dixie	nn1@_np1
100704	.308	.308	mc
100715	fell	fall	vvd_nn1@_jj@
100717	$82	$82	m$
100719	Raja	raja	np1
100722	1993-1994	1993-1994	mcmc
100727	three-room	three-room	jj_nn1
100730	$595	$595	m$
100733	undemanding	undemanding	jj
100734	thrilled	thrill	vvd_vvn
100738	kills	kill	vvz_nn2%
100739	Bats	bat	nn2_vvz
100742	clean-air	clean-air	jj_nn1
100745	sharp-edged	sharp-edged	jj_nn1
100747	biggie	biggie	nn1
100752	Nicotine	nicotine	nn1
100754	clank	clank	nn1
100757	blacked	black	vvn@
100759	swearing	swearing	nn1
100763	qu	qu	nn1
100768	Shocking	shocking	jj
100770	adjudicated	adjudicate	vvn
100772	Greenwell	greenwell	np1
100773	clicking	clicking	nn1@
100774	retributive	retributive	jj
100775	SKI	ski	npx
100776	milled	mill	vvd_vvn@
100778	like	like	ii_jj@_vv0@_rr%
100779	massacred	massacre	vvn@
100780	Hurons	hurons	nn2
100783	rootedness	rootedness	nn1
100793	Forte	forte	nn1_rr
100794	flush	flush	nn1_rr
100797	Upland	upland	nn1
100798	Draconian	draconian	jj
100799	uncontaminated	uncontaminated	jj
100800	Prix	prix	nn1
100806	Superman	superman	nn1@_np1
100814	dear	dear	nn1_jj_uh
100815	Bombers	bomber	nn2
100816	moot	moot	vv0_jj
100822	Gramm-Rudman	gramm-rudman	np1
100823	chanted	chant	vvd_vvn@
100824	Namath	namath	np1_nn1
100826	Needed	need	vvn_vvd
100827	Trailing	trail	vvg_jj
100829	ridicule	ridicule	vv0_nn1
100830	hand-wringing	hand-wringing	nn1_jj
100833	intensifying	intensify	vvg_jj@
100838	raven	raven	nn1
100839	lamentation	lamentation	nn1
100845	bustles	bustle	vvz
100846	chipped	chip	vvn_vvd
100851	surf	surf	vv0@_nn1
100852	Permit	permit	vv0
100858	escapade	escapade	nn1
100862	egregiously	egregiously	rr
100864	Hebrew	hebrew	nn1
100865	outlived	outlive	vvd
100866	minorities	minority	nnu
100870	crowded	crowd	vvd_vvn@_jj
100871	Hoosiers	hoosier	nn2_np1
100873	servings.	serving	nnu
100877	nipped	nip	vvd
100896	T-cells	t-cell	nn2
100898	gleam	gleam	vv0
100899	clustered	clustered	jj@
100902	acrobats	acrobat	nn2
100903	sabbath	sabbath	nn1
100908	tried	try	vvd_jj@_vvn@
100909	Rugged	rugged	jj
100912	Trillin	trillin	np1
100920	untucked	untucked	jj
100922	handcuffed	handcuff	vvd
100923	wrinkle	wrinkle	vvi
100926	past	past	jj_rl_nn1
100927	Cedras	cedras	np2
100928	five-time	five-time	jj_nnt1
100931	Bonhoeffer	bonhoeffer	np1_nn1
100932	churchmen	churchman	nn2
100933	movin	movin	nn1
100935	curriculum-based	curriculum-based	jj_nn1
100936	guffaws	guffaw	nn2
100937	1920	1920	mc221%
100949	healings	healing	nn2
100950	0.04	0.04	mc
100952	.54	.54	mc
100954	Molinari	molinari	np1_nn1
100956	Witness	witness	nn1_vv0
100959	sputter	sputter	vvi
100966	paste	paste	vvi
100971	IEP	iep	nn1
100974	landscape	landscape	vvi
100975	0.85	0.85	mc
100985	Natalya	natalya	np1
100987	sprint	sprint	vv0_nn1
100988	imposter	imposter	nn1
100990	dumpy	dumpy	jj
100997	shooting	shooting	jj@_nn1_vvg
100998	warm-blooded	warm-blooded	jj
101001	bar	bar	nn121_jj21
101012	modernized	modernized	jj@
101020	youngish	youngish	jj
101022	balanced	balance	vvn_jj_vvd@
101024	orthodoxies	orthodoxy	nn2
101027	imparted	impart	vvd
101029	REASON	reason	nn1
101034	Downie	downie	np1
101041	maim	maim	vvi
101043	hyperspace	hyperspace	nn1
101062	Camilla	camilla	np1_nn1@
101064	ARCHAEOLOGY	archaeology	nn1
101065	polarize	polarize	vvi
101068	Astra	astra	np1
101075	dropper	dropper	nn1
101077	cooperating	cooperating	jj@_vvg
101079	MacLachlan	maclachlan	np1
101080	redeeming	redeem	vvg
101084	crippling	cripple	vvg@
101086	50-pound	50-pound	jj_nn1
101088	digest	digest	nn1
101089	trouble	trouble	vv0@
101092	Jamey	jamey	np1
101095	unimpeachable	unimpeachable	jj
101097	crystallized	crystallize	vvn
101101	presented	present	vvd_jj@_vvn
101105	Kincaid	kincaid	np1_vvd
101106	rowing	row	vvg@_nn1
101107	10-hour	10-hour	jj_nnt1
101109	806	806	mc
101111	THROUGH	through	ii_rp@
101112	CHANDLER	chandler	np1
101114	Turf	turf	nn1_vv0@
101115	cheerless	cheerless	jj
101116	quarrelsome	quarrelsome	jj
101120	Bierbauer	bierbauer	np1
101127	topping	top	vvg_nn1
101129	glibly	glibly	rr
101131	Frazier	frazier	np1_jjr
101138	Wood	wood	nn1@_np1
101139	Chevy	chevy	np1
101145	defeating	defeat	vvg_jj@
101148	turned	turned	jj%
101151	sequenced	sequence	vvn
101154	Mauro	mauro	np1
101157	Chi	chi	nn122
101158	swank	swank	nn1@
101161	pheromone	pheromone	nn1
101165	lab.	lab	nn1
101169	cresting	crest	vvg
101170	fiver	fiver	nn1
101174	Perignon	perignon	np1
101175	purchased	purchase	vvn_jj@_vvd
101176	measured	measured	jj@_vvd_vvn
101178	butts	butt	vvz_nn2
101181	whimper	whimper	vvi
101185	Lon	lon	np1_nn1
101188	Can	can	vv0%_vm_nn1%
101189	rainstorms	rainstorm	nn2
101190	faxing	fax	vvg
101194	thump	thump	vvi
101199	Tisdale	tisdale	np1
101202	walk-on	walk-on	nn1
101206	2000s	2000s	mc2
101207	first-term	first-term	jj_nn1
101211	encircled	encircle	vvd_vvn@
101216	Busy	busy	jj_vv0@
101217	REITs	reit	nn2_np2
101227	crusading	crusading	jj@_nn1@
101232	squealed	squeal	vvd_vvn@
101233	disregarded	disregard	vvd_vvn
101234	disobeyed	disobey	vvd
101235	cradled	cradle	vvn
101237	traitorous	traitorous	jj
101244	TOMORROW	tomorrow	rt
101245	loftier	lofty	jjr
101246	unconstitutionally	unconstitutionally	rr
101247	blank	blank	rr22
101249	watchin	watchin	nn1
101253	Abundance	abundance	nn1
101254	snatch	snatch	nn1@
101256	walkie	walkie	nn1
101260	nearest	nearest	ii21
101268	schoolboys	schoolboy	nn2
101280	Bedtime	bedtime	nnt1
101281	gravitated	gravitate	vvd_vvn@
101285	lunged	lunge	vvd_vvn@
101287	Arena	arena	nn1@_np1
101290	Rebirth	rebirth	nn1
101291	breadbasket	breadbasket	nn1
101293	Samford	samford	np1
101298	Theron	theron	np1_nn1
101300	SECONDS	second	nnt2
101308	wills	will	vvz@
101326	gold-rimmed	gold-rimmed	jj
101338	Fastow	fastow	np1
101346	rage	rage	vv0@_nn1
101352	splat	splat	nn1
101354	nonclinical	non-clinical	jj
101365	chats	chat	vvz
101376	crush	crush	vv0_nn1
101379	iambic	iambic	jj
101380	lines	line	vvz%
101387	zoomed	zoom	vvd_vvn@
101389	16-inch	16-inch	jj
101391	Cursing	curse	vvg
101395	539	539	mc
101399	discontinued	discontinue	vvn_jj
101404	minarets	minaret	nn2
101405	Down	down	ii@_np1@
101408	falconer	falconer	nn1
101410	psychoeducational	psychoeducational	jj
101424	humiliated	humiliate	vvd
101427	ALIVE	alive	jj
101431	fitter	fitter	nn1
101432	outsource	outsource	vvi
101435	Nickerson	nickerson	np1
101436	mourning	mourn	vvg_nn1_jj@
101447	lay	lay	jj@_vvd
101449	Barack	barack	np1_vv0
101459	McCrae	mccrae	np1
101460	buzzard	buzzard	nn1
101465	TERROR	terror	nn1
101472	glitches	glitch	nn2_vvz
101473	Pinkerton	pinkerton	np1_nn1@
101478	settled	settle	vvn_jj@
101479	of	of	cs22
101481	varnished	varnished	jj@
101482	to	to	to_ii22
101488	handpicked	hand-picked	jj@
101494	sho	sho	nn1
101495	Pleasantly	pleasantly	rr
101498	ate	eat	vvn
101499	hand-made	handmade	jj
101502	hums	hum	vvz_nn2
101506	book-length	book-length	jj_nn1
101509	unimagined	unimagined	jj
101516	comportment	comportment	nn1
101523	siphoning	siphon	vvg
101527	tainted	tainted	jj_vvn
101528	engender	engender	vv0
101531	Tome	tome	np1
101536	Talking	talking	nn1
101539	petted	pet	vvd
101541	wrong	wrong	nn1
101544	graced	grace	vvn_vvd
101545	squirt	squirt	vvi
101552	assailed	assail	vvd_vvn
101569	reserved	reserve	vvd_jj_vvn
101582	jog	jog	nn1_vv0
101594	snowbound	snowbound	jj
101597	Loads	load	nn2
101598	Englishwoman	englishwoman	nn1
101599	F.B.I.	f.b.i	np1
101600	outdid	outdid	vvd
101601	Maas	maa	np2
101609	sighs	sigh	nn2@_vvz
101613	seasoned	seasoned	jj_vvn%
101615	1.17	1.17	mc
101617	interred	inter	vvn@
101620	julienne	julienne	nn1
101621	Entitled	entitle	vvn
101623	gnawed	gnaw	vvn_vvd
101624	breast	breast	nn1_vv0%
101625	piney	piney	nn1_jj@
101626	Seminars	seminar	nn2
101629	superstardom	superstardom	nn1
101632	Embedded	embed	vvn_jj
101634	wound	wound	nn1_vvn_vvd
101639	$23,000	$23,000	m$
101644	telomerase	telomerase	nn1
101646	packbag	packbag	nn1
101653	DeLuca	deluca	np1
101654	curled	curl	vvn_jj
101655	stewing	stew	vvg
101663	Someplace	someplace	rl
101670	eighty-eight	eighty-eight	mc
101671	straight-ahead	straight-ahead	rl
101676	.14	.14	mc
101678	WESLEY	wesley	np1
101684	Trick	trick	vv0_nn1
101686	Reported	reported	jj@_vvn
101692	teakettle	teakettle	nn1
101693	blanched	blanched	jj
101694	Neighbors	neighbor	nn2_np1
101702	storekeeper	storekeeper	nn1
101705	strut	strut	vv0
101707	gaped	gape	vvd_vvn@
101708	mallets	mallet	nn2
101720	Dolores	dolores	np1_vvz
101721	Jintao	jintao	np1
101726	lulled	lull	vvd
101730	Crew	crew	nn1@_np1
101733	slid	slide	vvn@
101737	mine	mine	appge%
101740	DRESSING	dress	vvg
101749	Tubman	tubman	np1
101752	Debra	debra	np1@_nn1
101754	country-western	country-western	jj
101758	unguided	unguided	jj
101759	supermodels	supermodel	nn2
101760	hyper	hyper	jj
101764	thyroid	thyroid	jj
101774	submachine	submachine	nn1
101776	bighorn	bighorn	vv0_nn1
101779	categorizes	categorize	vvz
101781	STRANGE	strange	jj
101784	Democracies	democracy	nn2
101785	Kosovar	kosovar	nn1_np1
101790	birdied	birdie	vvd
101793	mid-20th	mid-20th	md
101794	Brookings	brookings	np1
101795	non-significant	nonsignificant	jj
101798	sheds	shed	vvz%
101801	Returns	return	nn2_vvz
101804	8mm	8mm	m#
101805	top-ranking	top-ranking	jj
101812	pawed	paw	vvd
101813	Laettner	laettner	nn1_np1
101814	marjoram	marjoram	nn1
101818	tamer	tame	jjr
101825	stockroom	stockroom	nn1
101829	hulks	hulk	nn2
101833	chatter	chatter	vv0_nn1
101841	DALE	dale	np1@_nn1
101842	McDuff	mcduff	np1
101844	Thune	thune	np1
101847	STRESS	stress	nn1
101855	molds	mold	vvz
101859	underwater	underwater	jj_rl
101860	Brief	brief	nn1
101874	impaired	impair	vvd_vvn
101880	square-foot	square-foot	nnu
101885	no-man	no-man	nn1
101890	diversified	diversify	vvd_vvn
101894	intertribal	intertribal	jj_nn1
101900	ANOVAs	anova	np2_nn2
101907	Luciano	luciano	np1_nn1
101917	Gentile	gentile	nn1_jj@
101927	malign	malign	jj
101928	sting	sting	vv0_nn1
101929	1540	1540	mc
101930	poisoned	poison	vvd
101947	stream	stream	vv0@
101949	Gores	gores	np2
101950	legalized	legalize	vvd
101952	&P.;	&p.;	x
101958	re-entered	re-enter	vvd
101959	Altitude	altitude	nn1
101961	welders	welder	nn2
101965	divorced	divorced	jj_vvd
101972	Muskegon	muskegon	np1
101979	over	over	jj%_nn1%
101980	scales	scale	nn2_vvz%
101984	.59	.59	mc
101988	.13	.13	mc
101995	walleye	walleye	nn1_vv0
101997	vet	vet	vvi
102004	resoundingly	resoundingly	rr
102005	Metrodome	metrodome	nn1_np1
102008	Preserving	preserve	vvg
102009	red-eyed	red-eyed	jj
102015	sabre	sabre	nn1
102031	smear	smear	vv0
102032	LIKE	like	ii_jj@
102042	short	short	rr22_jj
102043	Yoga	yoga	nn1_np1@
102047	sacked	sack	vvd
102052	Cesare	cesare	np1
102059	layoffs	layoffs	vvz_nn2
102061	infirmities	infirmity	nn2
102062	gawkers	gawker	nn2
102069	Bay	bay	vv0@_nn1
102070	Forensic	forensic	jj
102077	denigrating	denigrate	vvg
102078	fogs	fog	nn2
102085	muzzleloader	muzzleloader	nn1
102086	Potential	potential	nn1_jj
102093	HOMES	home	nn2
102095	kinfolk	kinfolk	nn
102097	Duva	duva	np1
102103	slaying	slay	vvg
102116	flits	flit	vvz
102117	Angler	angler	nn1
102119	abstaining	abstain	vvg
102121	overachiever	overachiever	vv0
102122	terms	term	vvz%_nn2
102125	$180,000	$180,000	m$
102128	Weir	weir	np1_nn1@
102134	turquoise	turquoise	jj
102135	WATCH	watch	vv0
102142	proselytizing	proselytize	vvg
102149	Hostility	hostility	nn1
102151	Spira	spira	np1
102152	Independence	independence	np1
102159	Manson	manson	np1_nn1@
102165	Trusts	trust	nn2
102168	honey-colored	honey-colored	jj
102171	seaworthy	seaworthy	jj
102173	dreaming	dream	vvg_nn1@_jj@
102175	Weiss	weis	np1_nn1_vv0
102179	Kundera	kundera	np1
102183	DOBBS	dobbs	np1
102184	Corso	corso	np1_nn1
102192	orbited	orbit	vvd
102193	3-year-olds	3-year-olds	m#
102201	incriminate	incriminate	vvi
102204	Ynez	ynez	np1
102206	$5.8	$5.8	m$
102210	rococo	rococo	jj_nn1
102227	preindustrial	pre-industrial	jj
102228	estimated	estimated	jj@_vvd_vvn
102242	Rag	rag	nn1
102243	Niebuhr	niebuhr	np1_nn1
102246	hisses	hiss	vvz_nn2
102248	revised	revised	jj_vvn
102250	ruptured	rupture	vvn
102254	rustling	rustle	vvg_jj@
102257	SYMPOSIUM	symposium	nn1
102261	roasted	roast	vvd
102264	advisories	advisory	nn2
102277	Hostess	hostess	nn1
102280	nonparametric	non-parametric	jj
102283	obsess	obsess	vv0
102291	patois	patois	nn1
102296	buttes	butte	nn2
102299	Larson	larson	np1_nn1@
102305	flutter	flutter	vv0_nn1
102310	self-selected	self-selected	jj_nn1
102313	Ropes	rope	nn2
102314	neighbor.	neighbor	nnu
102316	bumper	bumper	jj
102317	fractured	fracture	vvd
102321	enslave	enslave	vvi
102328	TEAMS	team	nn2
102331	wipe	wipe	nn1
102332	whining	whine	vvg_jj@
102340	Amgen	amgen	np1_nn1
102342	ENTRY	entry	nn1
102348	presto	presto	uh
102349	Intolerance	intolerance	nn1
102362	spiderweb	spiderweb	nn1
102366	tonsil	tonsil	nn1
102368	Vicious	vicious	jj
102371	luxe	luxe	nn1
102372	Puppies	puppy	nn2
102373	foreclosed	foreclosed	jj
102375	memorizing	memorize	vvg_jj@
102376	haughtily	haughtily	rr
102379	laureate	laureate	vv0_nn1_jj
102392	streamside	streamside	nn1
102393	chargers	charger	nn2
102395	terriers	terrier	nn2
102398	repressing	repress	vvg
102400	Gs	gs	np1
102401	20.3	20.3	mc
102402	narrowed	narrowed	jj%
102404	Carthage	carthage	np1_nn1@
102410	Rosina	rosina	np1
102415	scurry	scurry	vvi
102416	rummage	rummage	vv0
102417	747s	747s	mc2
102424	19.9	19.9	mc
102425	Cyberspace	cyberspace	np1
102427	Sala	sala	np1
102430	ir	ir	nn1
102431	BILLS	bill	npx
102436	personify	personify	vvi
102440	rebelliousness	rebelliousness	nn1
102444	Honeymooners	honeymooner	nn2
102447	backfire	backfire	vv0
102448	particularistic	particularistic	jj
102449	average	average	vv0@_jj
102454	cantaloupes	cantaloupe	nn2
102460	forecast	forecast	vvn%_nn1
102464	overlooked	overlooked	jj%
102471	Fist	fist	nn1
102480	savors	savor	vvz
102483	derailment	derailment	nn1
102491	Toyotas	toyota	np2
102493	Gladden	gladden	vv0
102496	Blossoms	blossom	nn2
102499	dressed	dressed	jj@_vvn
102503	diversify	diversify	vv0
102505	Diamondbacks	diamondbacks	np1
102506	foreshadowing	foreshadow	vvg
102512	hosiery	hosiery	nn1
102513	terminated	terminate	vvd_vvn
102514	Emmet	emmet	np1_nn1
102516	Treat	treat	vv0_nn1
102518	Yay	yay	fu
102519	chalets	chalet	nn2
102522	NB	nb	fo
102525	Frightened	frightened	jj_vvn
102528	barter	barter	vv0
102531	praying	praying	nn1@_vvg
102536	staffed	staff	vvn_vvd
102537	nonnative	non-native	jj_nn1
102542	on-	on-	nn1
102545	reconnecting	reconnect	vvg
102550	Academia	academia	nn1
102552	benched	bench	vvn@
102553	shoeless	shoeless	jj
102556	Blend	blend	vv0
102559	framed	frame	vvn_vvd_jj
102564	gazelles	gazelle	nn2
102566	mid-40s	mid-40s	mc2
102577	gouging	gouge	vvg_nn1@
102578	weeping	weeping	nn1
102583	Canon	canon	nn1@_np1
102585	crumpling	crumple	vvg
102586	undercut	undercut	vv0_vvd
102588	Sovereign	sovereign	jj_nn1
102589	Scattered	scattered	jj
102592	Piney	piney	np1
102593	mash	mash	vvi
102599	interrogated	interrogate	vvd
102603	hee	hee	fu
102606	wideout	wideout	nn1
102610	windbreak	windbreak	nn1
102612	circuses	circuses	nn2
102614	gratuitously	gratuitously	rr
102623	sorts	sort	vvz@
102624	prod	prod	vv0
102625	gunwales	gunwale	nn2
102627	vault	vault	vvi
102629	anchor	anchor	vv0@_nn1
102632	fingers	finger	vvz%
102633	Terrestrial	terrestrial	jj
102643	decomposing	decomposing	jj_vvg
102645	snap	snap	vv0_jj@_nn1%
102646	contested	contest	vvn_vvd_jj
102656	mufflers	muffler	nn2
102657	Morita	morita	np1
102659	prying	pry	vvg_jj@
102666	Combustion	combustion	nn1
102671	reeducation	re-education	nn1
102678	PowerPoint	powerpoint	nn1
102679	cowered	cower	vvd
102687	1981.	1981	mc
102698	caved	cave	vvn
102702	disputed	dispute	vvn_jj
102703	Chretien	chretien	np1
102704	auditing	audit	vvg
102707	.58	.58	mc
102708	cask	cask	nn1
102718	Bow	bow	np1_nn1@
102726	mugs	mug	nn2_vvz@
102727	Influential	influential	jj
102732	Soviet-American	soviet-american	jj
102733	buttoned	button	vvd_vvn@
102734	Baer	baer	np1_nn1
102735	Radisson	radisson	np1_nn1@
102744	cluttering	clutter	vvg
102745	Outraged	outraged	jj
102748	scrounging	scrounge	vvg
102749	appointing	appoint	vvg_jj@
102758	shrieks	shriek	vvz_nn2
102759	worldview	worldview	nn1_vv0
102764	mid-eighties	mid-eighties	mc2
102767	off-road	off-road	nn1_jj
102777	25-minute	25-minute	jj
102778	decry	decry	vvi
102781	LES	les	np1
102782	yielding	yielding	jj
102783	heroics	heroics	nn1_nn2
102786	hated	hated	jj@_vvd
102797	jostle	jostle	vv0
102800	Montezuma	montezuma	np1
102803	Climb	climb	vv0_nn1
102808	Smart	smart	np1_jj
102814	twisted	twist	vvd_jj_vvn
102823	Down	down	ii@_rp_vv0%
102831	diffused	diffused	jj
102835	clinching	clinch	vvg
102842	niceness	niceness	nn1
102844	interleague	interleague	nn1
102845	Chang	chang	np1_vv0_nn1
102846	motorbikes	motorbike	nn2
102848	bus	bus	vvi
102849	cold-hearted	cold-hearted	jj
102851	breached	breach	vvd_vvn
102863	tanked	tank	vvd
102864	editor-in-chief	editor-in-chief	jj_nn1
102867	computing	computing	nn1_jj@_vvg@
102871	married	marry	vvd@_vvn@_jj
102878	bolstered	bolster	vvd_vvn
102880	Cancel	cancel	vv0
102881	inflation-adjusted	inflation-adjusted	jj_nn1
102886	Yost	yost	np1
102888	rack	rack	vv0
102895	SEAL	seal	nn1_vv0
102896	Florida	florida	fw@_np1
102897	stared	stare	vvn@
102901	turnarounds	turnaround	nn2
102910	racetracks	racetrack	nn2
102915	nagged	nag	vvd
102921	Pavin	pavin	np1
102929	ruffle	ruffle	vvi
102932	Accusations	accusation	nn2
102935	footloose	footloose	jj
102937	heart-rending	heart-rending	jj
102938	Mona	mona	nn1_np1@
102943	Fujian	fujian	jj
102945	Acura	acura	np1_nn1@
102950	contractually	contractually	rr
102952	Mickelson	mickelson	np1@_nn1
102958	536	536	mc
102960	chattering	chatter	vvg_jj
102972	marvels	marvel	vvz%
102978	illiberal	illiberal	jj_nn1
102986	battered	batter	vvd_vvn
102992	swivel	swivel	vv0
102998	Plays	play	nn2
103003	repeated	repeat	vvn_jj@_vvd
103007	ingroup	in-group	nn1
103008	set	set	vvn_jj@
103011	ETHNIC	ethnic	jj
103012	stumpy	stumpy	jj
103027	square	square	vv0@
103033	Germanys	germany	np2
103038	Aftermath	aftermath	nn1
103041	EVERYBODY	everybody	pn1
103048	Associate	associate	jj
103051	Review	review	vv0@_nn1
103053	One	one	pn122
103058	crybaby	crybaby	nn1
103060	edge	edge	nn1_vv0%
103069	promulgated	promulgate	vvn_vvd@
103071	583	583	mc
103080	clamp	clamp	nn1_vv0
103091	channeling	channel	vvg_jj@
103097	NATIVE	native	jj
103098	fidget	fidget	vvi
103102	wanderlust	wanderlust	nn1
103104	OXFORD	oxford	np1
103111	Esiason	esiason	np1
103117	29.5	29.5	mc
103118	Triandis	triandis	np1
103123	tinderbox	tinderbox	nn1
103128	starved	starved	jj
103130	backhand	backhand	jj
103135	checkout	checkout	nn1_vv0
103141	metal	metal	nn1_vv0%
103145	die-hard	die-hard	jj
103148	brokerages	brokerage	nn2_vvz
103154	Abstracts	abstract	nn2
103155	aquatic	aquatic	jj_nn1@
103157	Shawn	shawn	np1_nn1_vv0
103160	Trips	trip	nn2_vvz
103164	demolished	demolish	vvd
103165	RIGHT	right	nn1_jj_rr
103176	Piccadilly	piccadilly	np1
103181	three-volume	three-volume	nn1
103187	telling	tell	vvg_jj@_nn1@
103191	rival	rival	nn1_vv0
103192	Favre	favre	nn1_np1
103199	disbelieving	disbelieve	vvg
103201	standardized	standardize	vvn_jj
103207	bestiality	bestiality	nn1
103216	twitching	twitch	vvg_nn1@
103217	Hofmann	hofmann	np1
103226	fainted	faint	vvn
103230	flips	flip	vvz_nn2@
103231	mimic	mimic	nn1
103232	coating	coat	vvg@_nn1
103233	repent	repent	vv0
103236	Farrar	farrar	np1
103237	Honor	honor	vv0
103240	3.4%	3.4%	fo
103244	Bistro	bistro	np1_nn1
103246	even	even	vv0%
103249	theatergoers	theatergoer	nn2
103253	nubs	nub	nn2
103257	inauthentic	inauthentic	jj
103260	Read	read	vvd_vv0
103262	five-acre	five-acre	jj
103269	poppers	popper	nn2
103272	diverged	diverge	vvd
103274	overgrown	overgrow	vvn_jj@
103277	colonialists	colonialist	nn2
103278	Wonder	wonder	vv0_nn1_jj@
103281	urges	urge	nn2_vvz
103291	Bloc	bloc	nn1@_np1
103293	blocked	block	vvd_jj@_vvn
103297	wing	wing	vvi
103309	cassock	cassock	nn1
103313	Blow	blow	vv0_nn1
103316	gap-toothed	gap-toothed	jj
103317	Zara	zara	np1
103326	11.5%	11.5%	fo
103327	unleash	unleash	vv0
103330	.55	.55	mc
103333	fascinating	fascinating	jj_vvg%
103337	inbounds	inbound	nn2
103349	encodes	encode	vvz
103361	Callaway	callaway	nn1_np1
103363	Ornstein	ornstein	np1
103368	diffidence	diffidence	nn1
103373	Stackhouse	stackhouse	np1_nn1
103376	tallying	tally	vvg
103382	set	set	nn1_vvd_vv0_vvn
103392	respected	respect	vvn_jj_vvd
103394	deletions	deletion	nn2
103396	stepped	stepped	jj@
103406	right	right	vv0%_rr
103409	bore	bore	vvd_vv0_nn1
103410	1767	1767	mc
103414	stash	stash	vv0
103416	pear-shaped	pear-shaped	jj_nn1
103421	Musial	musial	np1
103427	bitch	bitch	vv0@
103432	PIERRE	pierre	np1
103434	Festivals	festival	nn2
103440	Free	free	vv0@
103441	instill	instill	vv0
103444	information-processing	information-processing	jj_nn1
103446	blandishments	blandishment	nn2
103447	defaulted	default	vvd
103452	Indonesian	indonesian	jj_nn1@
103458	butterscotch	butterscotch	nn1
103465	much	much	cs43
103469	reaper	reaper	nn1
103473	frowns	frown	nn2
103474	AFL-CIO	afl-cio	jj_nn1
103476	COVERAGE	coverage	nn1
103478	Commandment	commandment	nn1
103481	glorifies	glorify	vvz
103482	chivalrous	chivalrous	jj
103484	anti-Clinton	anti-clinton	jj
103489	endeavor	endeavor	vv0
103491	DOD	dod	np1_nn1
103498	Perfume	perfume	nn1
103504	oohs	oohs	nn2
103506	Bacon	bacon	np1_nn1@
103507	egrets	egret	nn2
103514	impact	impact	vv0%
103515	murmurs	murmur	nn2_vvz
103518	tested	test	vvd_vvn_jj@
103520	uncontroversial	uncontroversial	jj
103541	involved	involved	jj@_vvd
103548	1741	1741	mc
103559	'd	have	vm_vhd%
103562	Riots	riot	nn2
103565	Weissman	weissman	np1
103573	co-host	co-host	vv0_nn1
103579	round	round	jj_ii_rp
103581	tug	tug	nn1_vv0
103587	multiday	multiday	nn1
103589	Hay	hay	np1_nn1@
103595	debased	debased	jj
103596	roofed	roof	vvn
103605	gauze	gauze	nn1_vv0
103608	bickering	bickering	nn1@_jj@
103611	beaded	bead	vvd
103617	invaded	invade	vvn_vvd
103619	briefed	brief	vvd_vvn
103623	drooped	droop	vvd_vvn@
